,Start Time,Period (min),NE Name,BSC6910UCell,VS.HSDPA.MeanChThroughput (kbit/s),HSDPA_Data_Volume_MB (MB),Cell Availability (%),Overall Accessibility Success Rate PS Interactive EUL (%) (%),Max HSDPA UE (None),Mean HSDPA UE (None),cluster,,,,,,
3225,2/18/2021 2:00,60,DRH38,"Label=KSPKN03WA, CellID=31091, LogicRNCID=838",697.654,45.43,100,100,7,2.032,2,,,,,,
3226,2/18/2021 2:00,60,DRH38,"Label=KSPKN03WC, CellID=31093, LogicRNCID=838",2090.319,323.704,100,98.996,11,4.785,1,,,,,,
3227,2/18/2021 2:00,60,DRH38,"Label=KSPKN03HA, CellID=31094, LogicRNCID=838",3041.899,461.408,100,100,10,3.961,2,,,,,,
3228,2/18/2021 2:00,60,DRH38,"Label=KSPKN03HB, CellID=31095, LogicRNCID=838",1621.195,82.184,100,99.815,9,3.126,2,,,,,,
3229,2/18/2021 2:00,60,DRH38,"Label=KSKTD12WA, CellID=46210, LogicRNCID=838",484.299,38.309,100,100,8,2.283,2,,,,,,
3230,2/18/2021 2:00,60,DRH38,"Label=KSKTD12WB, CellID=46211, LogicRNCID=838",1051.824,10.528,100,100,5,1.426,2,,,,,,
3231,2/18/2021 2:00,60,DRH38,"Label=KSKTD12WC, CellID=46212, LogicRNCID=838",1376.665,204.058,100,100,9,4.756,2,,,,,,
3232,2/18/2021 2:00,60,DRH38,"Label=KSKTD12HB, CellID=46214, LogicRNCID=838",403.312,17.003,100,100,5,2.285,2,,,,,,
3233,2/18/2021 2:00,60,DRH38,"Label=KSKTD15WA, CellID=40071, LogicRNCID=838",1198.738,60.658,100,100,5,1.282,2,,,,,,
3234,2/18/2021 2:00,60,DRH38,"Label=KSKTD15WB, CellID=40072, LogicRNCID=838",2954.927,340.644,100,100,7,1.41,2,,,,,,
3235,2/18/2021 2:00,60,DRH38,"Label=KSKTD15HA, CellID=40074, LogicRNCID=838",2204.987,57.665,100,100,6,1.489,2,,,,,,
3236,2/18/2021 2:00,60,DRH38,"Label=KSKTD15HB, CellID=40075, LogicRNCID=838",980.955,28.138,100,100,7,1.832,2,,,,,,
3237,2/18/2021 2:00,60,DRH38,"Label=KSBJT07WA, CellID=31085, LogicRNCID=838",406.539,10.224,100,100,8,1.599,2,,,,,,
3238,2/18/2021 2:00,60,DRH38,"Label=KSBJT07WC, CellID=31087, LogicRNCID=838",1161.233,85.496,100,100,6,2.568,2,,,,,,
3239,2/18/2021 2:00,60,DRH38,"Label=KSBJT07HA, CellID=31088, LogicRNCID=838",913.622,149.816,100,100,7,2.975,2,,,,,,
3240,2/18/2021 2:00,60,DRH38,"Label=KSBJT07HC, CellID=31090, LogicRNCID=838",711.889,127.014,100,99.248,6,2.881,2,,,,,,
3241,2/18/2021 2:00,60,DRH38,"Label=KSKLC08WB, CellID=46845, LogicRNCID=838",795.059,5.9,100,100,5,1.222,2,,,,,,
3242,2/18/2021 2:00,60,DRH38,"Label=KSKLC08WC, CellID=47240, LogicRNCID=838",3650.3,155.932,100,99.219,5,1.153,2,,,,,,
3243,2/18/2021 2:00,60,DRH38,"Label=KSKLC08HA, CellID=47241, LogicRNCID=838",548.107,7.433,100,100,4,1.324,2,,,,,,
3244,2/18/2021 2:00,60,DRH38,"Label=KSKLC08HC, CellID=47243, LogicRNCID=838",687.712,41.075,100,100,7,3.208,2,,,,,,
3245,2/18/2021 2:00,60,DRH38,"Label=KSOST04WA, CellID=46452, LogicRNCID=838",920.082,152.35,100,100,13,6.917,1,,,,,,
3246,2/18/2021 2:00,60,DRH38,"Label=KSOST04WB, CellID=46453, LogicRNCID=838",2342.461,506.603,100,100,16,7.865,1,,,,,,
3247,2/18/2021 2:00,60,DRH38,"Label=KSOST04HA, CellID=46455, LogicRNCID=838",2953.665,1071.862,100,100,11,4.062,1,,,,,,
3248,2/18/2021 2:00,60,DRH38,"Label=KSOST04HC, CellID=46457, LogicRNCID=838",2498.441,1011.864,100,100,5,1.699,2,,,,,,
3249,2/18/2021 2:00,60,DRH38,"Label=KSNKL03WA, CellID=37951, LogicRNCID=838",2227.767,21.19,100,100,6,1.131,2,,,,,,
3250,2/18/2021 2:00,60,DRH38,"Label=KSNKL03WC, CellID=37953, LogicRNCID=838",259.094,1.821,100,99.585,5,1.579,2,,,,,,
3251,2/18/2021 2:00,60,DRH38,"Label=KSNKL03HA, CellID=37954, LogicRNCID=838",756.308,26.592,100,100,4,1.156,2,,,,,,
3252,2/18/2021 2:00,60,DRH38,"Label=KSKTD16WA, CellID=51295, LogicRNCID=838",1734.734,152.568,100,100,8,3.371,2,,,,,,
3253,2/18/2021 2:00,60,DRH38,"Label=KSKTD16HB, CellID=55395, LogicRNCID=838",578.928,65.423,100,100,9,3.56,2,,,,,,
3254,2/18/2021 2:00,60,DRH38,"Label=KSKTD16HC, CellID=55396, LogicRNCID=838",944.73,35.847,100,99.776,8,2.332,2,,,,,,
3255,2/18/2021 2:00,60,DRH38,"Label=KSKTD16WB, CellID=56369, LogicRNCID=838",710.064,11.145,100,100,4,0.778,2,,,,,,
3256,2/18/2021 2:00,60,DRH38,"Label=KSNKL04WA, CellID=37957, LogicRNCID=838",1808.478,66.733,100,100,6,1.312,2,,,,,,
3257,2/18/2021 2:00,60,DRH38,"Label=KSNKL04WB, CellID=37958, LogicRNCID=838",1886.645,97.272,100,98.675,4,1.211,2,,,,,,
3258,2/18/2021 2:00,60,DRH38,"Label=KSNKL04WC, CellID=37959, LogicRNCID=838",601.847,8.677,100,100,4,0.567,2,,,,,,
3259,2/18/2021 2:00,60,DRH38,"Label=GPKPS33WB, CellID=12511, LogicRNCID=838",2939.085,56.265,100,100,5,1.16,2,,,,,,
3260,2/18/2021 2:00,60,DRH38,"Label=GPKPS33WC, CellID=12512, LogicRNCID=838",1718.697,68.765,100,100,4,0.807,2,,,,,,
3261,2/18/2021 2:00,60,DRH38,"Label=GPKPS33HA, CellID=12513, LogicRNCID=838",1358.239,30.399,100,99.684,6,1.818,2,,,,,,
3262,2/18/2021 2:00,60,DRH38,"Label=GPKLG01WB, CellID=10788, LogicRNCID=838",1568.843,453.231,100,98.545,13,6.892,1,,,,,,
3263,2/18/2021 2:00,60,DRH38,"Label=GPKLG01WC, CellID=10789, LogicRNCID=838",1190.625,169.629,100,100,15,7.49,1,,,,,,
3264,2/18/2021 2:00,60,DRH38,"Label=GPKLG01HA, CellID=11652, LogicRNCID=838",1643.738,333.803,100,99.86,16,5.836,1,,,,,,
3265,2/18/2021 2:00,60,DRH38,"Label=GPKPS29WA, CellID=59031, LogicRNCID=838",5212.533,248.012,100,100,3,1.189,2,,,,,,
3266,2/18/2021 2:00,60,DRH38,"Label=GPKPS29WB, CellID=59032, LogicRNCID=838",2327.948,107.572,100,100,8,3.56,2,,,,,,
3267,2/18/2021 2:00,60,DRH38,"Label=GPKPS29WC, CellID=59033, LogicRNCID=838",522.326,20.57,100,100,5,2.057,2,,,,,,
3268,2/18/2021 2:00,60,DRH38,"Label=GPKPS29HC, CellID=59036, LogicRNCID=838",2539.406,60.907,100,100,6,1.212,2,,,,,,
3269,2/18/2021 2:00,60,DRH38,"Label=NSSBP37WA, CellID=62090, LogicRNCID=838",906.421,150.163,100,100,6,1.567,2,,,,,,
3270,2/18/2021 2:00,60,DRH38,"Label=NSSBP37WB, CellID=62091, LogicRNCID=838",1125.79,56.689,100,100,8,2.419,2,,,,,,
3271,2/18/2021 2:00,60,DRH38,"Label=NSSBP37HA, CellID=62093, LogicRNCID=838",1556.257,36.863,100,100,5,1.688,2,,,,,,
3272,2/18/2021 2:00,60,DRH38,"Label=NSSBP37HB, CellID=62094, LogicRNCID=838",945.652,64.783,100,100,6,2.385,2,,,,,,
3273,2/18/2021 2:00,60,DRH38,"Label=NSSBP37HC, CellID=62095, LogicRNCID=838",532.185,19.627,100,100,3,1.001,2,,,,,,
3274,2/18/2021 2:00,60,DRH38,"Label=KSKTD13WB, CellID=46217, LogicRNCID=838",572.858,81.088,100,100,11,4.661,1,,,,,,
3275,2/18/2021 2:00,60,DRH38,"Label=KSKTD13WC, CellID=46218, LogicRNCID=838",1341.1,448.852,100,100,9,4.492,2,,,,,,
3276,2/18/2021 2:00,60,DRH38,"Label=KSKTD13HA, CellID=46219, LogicRNCID=838",929.011,26.193,100,100,7,2.772,2,,,,,,
3277,2/18/2021 2:00,60,DRH38,"Label=KSKTD13HC, CellID=46221, LogicRNCID=838",3828.374,557.237,100,100,8,3.276,2,,,,,,
3278,2/18/2021 2:00,60,DRH38,"Label=KSNKL05WA, CellID=37963, LogicRNCID=838",121.573,0.78,100,100,2,0.422,2,,,,,,
3279,2/18/2021 2:00,60,DRH38,"Label=KSNKL05WB, CellID=37964, LogicRNCID=838",4404.103,320.991,100,100,7,1.01,2,,,,,,
3280,2/18/2021 2:00,60,DRH38,"Label=KSNKL05HC, CellID=37968, LogicRNCID=838",138.223,12.491,100,99.857,10,3.696,2,,,,,,
3281,2/18/2021 2:00,60,DRH38,"Label=KSKTD09WA, CellID=29278, LogicRNCID=838",2009.994,394.99,100,100,14,5.256,1,,,,,,
3282,2/18/2021 2:00,60,DRH38,"Label=KSKTD09WB, CellID=29279, LogicRNCID=838",1272.097,30.572,100,100,6,2.229,2,,,,,,
3283,2/18/2021 2:00,60,DRH38,"Label=KSKTD09HA, CellID=29281, LogicRNCID=838",1217.963,256.633,100,99.873,14,7.619,1,,,,,,
3284,2/18/2021 2:00,60,DRH38,"Label=KSKTD09HB, CellID=29282, LogicRNCID=838",2017.347,70.417,100,100,6,1.919,2,,,,,,
3285,2/18/2021 2:00,60,DRH38,"Label=KSKTD09HC, CellID=29283, LogicRNCID=838",802.539,154.519,100,100,11,4.89,1,,,,,,
3286,2/18/2021 2:00,60,DRH38,"Label=KSKTD08WB, CellID=37870, LogicRNCID=838",25.34,0.466,100,100,6,1.882,2,,,,,,
3287,2/18/2021 2:00,60,DRH38,"Label=KSKTD08WC, CellID=37941, LogicRNCID=838",5070.88,120.416,100,100,5,1.835,2,,,,,,
3288,2/18/2021 2:00,60,DRH38,"Label=KSKTD08HA, CellID=37942, LogicRNCID=838",2597.087,356.417,100,100,7,2.464,2,,,,,,
3289,2/18/2021 2:00,60,DRH38,"Label=KSKTD08HC, CellID=37950, LogicRNCID=838",775.715,36.314,100,100,9,3.482,2,,,,,,
3290,2/18/2021 2:00,60,DRH38,"Label=GPKLG26HA, CellID=11712, LogicRNCID=838",1643.069,422.127,100,99.427,8,3.697,2,,,,,,
3291,2/18/2021 2:00,60,DRH38,"Label=GPKLG26HB, CellID=11713, LogicRNCID=838",1313.018,287.441,100,100,10,4.571,2,,,,,,
3292,2/18/2021 2:00,60,DRH38,"Label=GPKLG26WA, CellID=50886, LogicRNCID=838",1064.612,136.421,100,100,9,3.001,2,,,,,,
3293,2/18/2021 2:00,60,DRH38,"Label=GPKLG26WB, CellID=50887, LogicRNCID=838",1472.547,69.395,100,100,8,3.178,2,,,,,,
3294,2/18/2021 2:00,60,DRH38,"Label=GPKLG26WC, CellID=50888, LogicRNCID=838",2163.214,279.513,100,100,8,3.338,2,,,,,,
3295,2/18/2021 2:00,60,DRH38,"Label=KSMTM01HA, CellID=55400, LogicRNCID=838",484.499,13.685,100,100,11,4.525,1,,,,,,
3296,2/18/2021 2:00,60,DRH38,"Label=KSMTM01HB, CellID=55401, LogicRNCID=838",1544.65,44.999,100,100,3,1.414,2,,,,,,
3297,2/18/2021 2:00,60,DRH38,"Label=KSMTM01HC, CellID=55402, LogicRNCID=838",3150.328,146.475,100,100,5,1.408,2,,,,,,
3298,2/18/2021 2:00,60,DRH38,"Label=KSMTM01WB, CellID=56375, LogicRNCID=838",5030.486,204.323,100,100,3,1.219,2,,,,,,
3299,2/18/2021 2:00,60,DRH38,"Label=GPKPS40WA, CellID=12528, LogicRNCID=838",108.284,7.87,100,100,6,3.018,2,,,,,,
3300,2/18/2021 2:00,60,DRH38,"Label=GPKPS40WB, CellID=12529, LogicRNCID=838",103.92,3.289,100,100,5,2.301,2,,,,,,
3301,2/18/2021 2:00,60,DRH38,"Label=GPKPS40HA, CellID=12531, LogicRNCID=838",4447.572,275.101,100,100,9,2.126,2,,,,,,
3302,2/18/2021 2:00,60,DRH38,"Label=GPKPS40HB, CellID=12532, LogicRNCID=838",2390.75,750.022,100,100,9,4.986,2,,,,,,
3303,2/18/2021 2:00,60,DRH38,"Label=GPKPS40HC, CellID=12533, LogicRNCID=838",967.27,152.62,100,100,14,7.369,1,,,,,,
3304,2/18/2021 2:00,60,DRH38,"Label=NSMND02WB, CellID=14219, LogicRNCID=838",2300.848,107.807,100,100,9,3.801,2,,,,,,
3305,2/18/2021 2:00,60,DRH38,"Label=NSMND02WC, CellID=14220, LogicRNCID=838",634.286,83.514,100,100,9,4.04,2,,,,,,
3306,2/18/2021 2:00,60,DRH38,"Label=NSMND02HB, CellID=6351, LogicRNCID=838",2826.664,331.054,100,99.849,12,4.488,1,,,,,,
3307,2/18/2021 2:00,60,DRH38,"Label=NSMND02HA, CellID=7367, LogicRNCID=838",2187.426,424.462,100,99.382,16,7.051,1,,,,,,
3308,2/18/2021 2:00,60,DRH38,"Label=NSSBP06WA, CellID=62078, LogicRNCID=838",2540.857,213.955,100,100,6,1.786,2,,,,,,
3309,2/18/2021 2:00,60,DRH38,"Label=NSSBP06WB, CellID=62079, LogicRNCID=838",2008.011,81.231,100,100,5,1.267,2,,,,,,
3310,2/18/2021 2:00,60,DRH38,"Label=NSPLS05HC, CellID=6994, LogicRNCID=838",1319.16,93.363,100,100,8,2.849,2,,,,,,
3311,2/18/2021 2:00,60,DRH38,"Label=NSPLS05WA, CellID=14284, LogicRNCID=838",620.248,18.151,100,100,5,1.689,2,,,,,,
3312,2/18/2021 2:00,60,DRH38,"Label=NSPLS05WB, CellID=14285, LogicRNCID=838",1071.432,42.665,100,100,7,2.178,2,,,,,,
3313,2/18/2021 2:00,60,DRH38,"Label=NSMND08WB, CellID=63798, LogicRNCID=838",2062.136,84.525,100,100,4,0.857,2,,,,,,
3314,2/18/2021 2:00,60,DRH38,"Label=NSMND08WC, CellID=63799, LogicRNCID=838",572.79,4.457,100,100,3,0.543,2,,,,,,
3315,2/18/2021 2:00,60,DRH38,"Label=NSMND08WA, CellID=63649, LogicRNCID=838",3943.058,130.594,100,100,4,0.969,2,,,,,,
3316,2/18/2021 2:00,60,DRH38,"Label=NSMND08HC, CellID=65201, LogicRNCID=838",2021.932,32.923,100,100,5,1.613,2,,,,,,
3317,2/18/2021 2:00,60,DRH38,"Label=NSPLS04WA, CellID=14299, LogicRNCID=838",1172.782,29.519,100,100,5,1.267,2,,,,,,
3318,2/18/2021 2:00,60,DRH38,"Label=NSPLS04WB, CellID=14300, LogicRNCID=838",4174.196,208.998,100,100,7,2.267,2,,,,,,
3319,2/18/2021 2:00,60,DRH38,"Label=NSPLS04HC, CellID=8481, LogicRNCID=838",4676.149,190.79,100,99.76,8,3.178,2,,,,,,
3320,2/18/2021 2:00,60,DRH38,"Label=NSPLS04HB, CellID=8542, LogicRNCID=838",1503.529,316.86,100,100,7,3.057,2,,,,,,
3321,2/18/2021 2:00,60,DRH38,"Label=NSPLS04HA, CellID=8924, LogicRNCID=838",4998.045,252.661,100,100,4,1.518,2,,,,,,
3322,2/18/2021 2:00,60,DRH38,"Label=KSKTD11WB, CellID=46205, LogicRNCID=838",1404.224,235.539,100,100,10,5.363,1,,,,,,
3323,2/18/2021 2:00,60,DRH38,"Label=KSKTD11WC, CellID=46206, LogicRNCID=838",366.199,58.676,100,100,11,5.775,1,,,,,,
3324,2/18/2021 2:00,60,DRH38,"Label=KSKTD11HA, CellID=46207, LogicRNCID=838",1824.409,75.751,100,100,6,2.939,2,,,,,,
3325,2/18/2021 2:00,60,DRH38,"Label=NSSBP25WA, CellID=62106, LogicRNCID=838",576.135,33.611,100,100,7,1.732,2,,,,,,
3326,2/18/2021 2:00,60,DRH38,"Label=NSSBP25WB, CellID=62107, LogicRNCID=838",3371.807,54.766,100,100,3,1.146,2,,,,,,
3327,2/18/2021 2:00,60,DRH38,"Label=NSSBP25WC, CellID=62108, LogicRNCID=838",575.119,27.668,100,99.616,9,5.067,2,,,,,,
3328,2/18/2021 2:00,60,DRH38,"Label=NSSBP25HB, CellID=62110, LogicRNCID=838",134.088,0.124,100,100,2,0.699,2,,,,,,
3329,2/18/2021 2:00,60,DRH38,"Label=NSRPR27WA, CellID=40137, LogicRNCID=838",195.197,0.115,100,100,1,0.179,2,,,,,,
3330,2/18/2021 2:00,60,DRH38,"Label=NSRPR27WB, CellID=40138, LogicRNCID=838",1155.76,71.621,100,100,9,2.997,2,,,,,,
3331,2/18/2021 2:00,60,DRH38,"Label=NSRPR27HA, CellID=40140, LogicRNCID=838",229.453,0.076,100,100,1,0.15,2,,,,,,
3332,2/18/2021 2:00,60,DRH38,"Label=NSRPR27HB, CellID=40141, LogicRNCID=838",650.076,72.835,100,100,9,3.642,2,,,,,,
3333,2/18/2021 2:00,60,DRH38,"Label=NSRPR27HC, CellID=40142, LogicRNCID=838",106.813,3.554,100,100,4,1.849,2,,,,,,
3334,2/18/2021 2:00,60,DRH38,"Label=NSSBP19WB, CellID=45323, LogicRNCID=838",3287.02,78.079,100,100,4,1.24,2,,,,,,
3335,2/18/2021 2:00,60,DRH38,"Label=NSSBP19WC, CellID=45324, LogicRNCID=838",2122.507,185.627,100,100,8,3.113,2,,,,,,
3336,2/18/2021 2:00,60,DRH38,"Label=NSSBP19HB, CellID=54401, LogicRNCID=838",3432.513,109.261,100,100,2,0.533,2,,,,,,
3337,2/18/2021 2:00,60,DRH38,"Label=GPKPS25WA, CellID=59019, LogicRNCID=838",2917.088,372.114,100,100,5,1.918,2,,,,,,
3338,2/18/2021 2:00,60,DRH38,"Label=GPKPS25WB, CellID=59020, LogicRNCID=838",823.721,18.312,100,100,5,1.661,2,,,,,,
3339,2/18/2021 2:00,60,DRH38,"Label=GPKPS25WC, CellID=59021, LogicRNCID=838",159.55,17.116,100,100,4,1.389,2,,,,,,
3340,2/18/2021 2:00,60,DRH38,"Label=NSMND03WA, CellID=53027, LogicRNCID=838",971.533,52.84,100,100,6,1.967,2,,,,,,
3341,2/18/2021 2:00,60,DRH38,"Label=NSMND03WB, CellID=53028, LogicRNCID=838",600.388,22.965,100,99.74,7,2.694,2,,,,,,
3342,2/18/2021 2:00,60,DRH38,"Label=NSMND03WC, CellID=53029, LogicRNCID=838",4659.906,457.708,100,100,8,4.025,2,,,,,,
3343,2/18/2021 2:00,60,DRH38,"Label=NSMND03HB, CellID=53031, LogicRNCID=838",2757.971,101.694,100,100,8,3.036,2,,,,,,
3344,2/18/2021 2:00,60,DRH38,"Label=KSKTD17WA, CellID=49883, LogicRNCID=838",1836.157,765.391,100,100,22,10.214,0,,,,,,
3345,2/18/2021 2:00,60,DRH38,"Label=KSKTD17WB, CellID=49884, LogicRNCID=838",2540.612,797.285,100,100,14,6.186,1,,,,,,
3346,2/18/2021 2:00,60,DRH38,"Label=KSKTD17HA, CellID=52105, LogicRNCID=838",2160.709,429.184,100,99.774,15,6.613,1,,,,,,
3347,2/18/2021 2:00,60,DRH38,"Label=KSKTD17HB, CellID=52106, LogicRNCID=838",1370.724,394.545,100,99.568,14,8.267,1,,,,,,
3348,2/18/2021 2:00,60,DRH38,"Label=KSKTD17HC, CellID=52113, LogicRNCID=838",3307.457,708.051,100,99.773,9,4.778,2,,,,,,
3349,2/18/2021 2:00,60,DRH38,"Label=GPKPS35WB, CellID=58739, LogicRNCID=838",3193.284,267.93,100,100,3,1.169,2,,,,,,
3350,2/18/2021 2:00,60,DRH38,"Label=GPKPS35WC, CellID=58740, LogicRNCID=838",1877.669,126.241,100,100,9,3.353,2,,,,,,
3351,2/18/2021 2:00,60,DRH38,"Label=GPKPS35HB, CellID=58742, LogicRNCID=838",5031.797,11.265,100,100,2,0.063,2,,,,,,
3352,2/18/2021 2:00,60,DRH38,"Label=GPKPS38WA, CellID=12522, LogicRNCID=838",6073.941,134.054,100,100,3,1.336,2,,,,,,
3353,2/18/2021 2:00,60,DRH38,"Label=GPKPS38WB, CellID=12523, LogicRNCID=838",2406.161,44.282,100,100,7,1.915,2,,,,,,
3354,2/18/2021 2:00,60,DRH38,"Label=GPKPS38WC, CellID=12524, LogicRNCID=838",4876.912,531.939,100,100,4,1.826,2,,,,,,
3355,2/18/2021 2:00,60,DRH38,"Label=GPKPS38HB, CellID=12526, LogicRNCID=838",4701.807,893.032,100,100,7,2.888,2,,,,,,
3356,2/18/2021 2:00,60,DRH38,"Label=GPKPS38HC, CellID=12527, LogicRNCID=838",2141.53,66.723,100,100,5,0.443,2,,,,,,
3357,2/18/2021 2:00,60,DRH38,"Label=KSKLC05WA, CellID=29260, LogicRNCID=838",803.779,94.276,100,100,7,2.957,2,,,,,,
3358,2/18/2021 2:00,60,DRH38,"Label=KSKLC05WC, CellID=29262, LogicRNCID=838",4390.102,761.791,100,100,8,3.225,2,,,,,,
3359,2/18/2021 2:00,60,DRH38,"Label=KSKLC05HA, CellID=29263, LogicRNCID=838",3353.67,426.93,100,100,6,2.478,2,,,,,,
3360,2/18/2021 2:00,60,DRH38,"Label=KSKLC05HB, CellID=29264, LogicRNCID=838",118.548,0.491,100,100,3,0.268,2,,,,,,
3361,2/18/2021 2:00,60,DRH38,"Label=GPKPS02WA, CellID=12498, LogicRNCID=838",2440.351,794.689,100,100,15,7.421,1,,,,,,
3362,2/18/2021 2:00,60,DRH38,"Label=GPKPS02WB, CellID=12499, LogicRNCID=838",2949.912,352.497,100,100,5,1.851,2,,,,,,
3363,2/18/2021 2:00,60,DRH38,"Label=GPKPS02WC, CellID=12500, LogicRNCID=838",4988.898,190.448,100,100,10,4.575,2,,,,,,
3364,2/18/2021 2:00,60,DRH38,"Label=GPKPS02HB, CellID=12502, LogicRNCID=838",1778.784,67.97,100,100,6,2.328,2,,,,,,
3365,2/18/2021 2:00,60,DRH38,"Label=GPKPS02HC, CellID=12503, LogicRNCID=838",2200.848,299.441,100,99.593,5,2.263,2,,,,,,
3366,2/18/2021 2:00,60,DRH38,"Label=KSBRB07WA, CellID=32185, LogicRNCID=838",1353.966,234.871,100,100,8,4.142,2,,,,,,
3367,2/18/2021 2:00,60,DRH38,"Label=KSBRB07WC, CellID=32187, LogicRNCID=838",1628.709,149.109,100,100,6,2.399,2,,,,,,
3368,2/18/2021 2:00,60,DRH38,"Label=KSBRB07HA, CellID=32188, LogicRNCID=838",773.737,54.886,100,100,8,3.157,2,,,,,,
3369,2/18/2021 2:00,60,DRH38,"Label=KSBRB07HB, CellID=32189, LogicRNCID=838",1869.051,73.052,100,100,6,1.982,2,,,,,,
3370,2/18/2021 2:00,60,DRH38,"Label=GPKLG19HA, CellID=11709, LogicRNCID=838",2055.029,97.744,100,100,12,5.7,1,,,,,,
3371,2/18/2021 2:00,60,DRH38,"Label=GPKLG19HB, CellID=11710, LogicRNCID=838",2528.399,822.487,100,99.701,12,7.124,1,,,,,,
3372,2/18/2021 2:00,60,DRH38,"Label=GPKLG19HC, CellID=11711, LogicRNCID=838",2244.479,629.118,100,99.62,12,5.094,1,,,,,,
3373,2/18/2021 2:00,60,DRH38,"Label=GPKLG19WB, CellID=50790, LogicRNCID=838",1606.049,146.864,100,100,10,4.604,2,,,,,,
3374,2/18/2021 2:00,60,DRH38,"Label=GPKLG19WC, CellID=50791, LogicRNCID=838",967.391,147.846,100,100,18,7.131,1,,,,,,
3375,2/18/2021 2:00,60,DRH38,"Label=GPKLG20HA, CellID=11706, LogicRNCID=838",3981.322,148.273,100,100,4,1.398,2,,,,,,
3376,2/18/2021 2:00,60,DRH38,"Label=GPKLG20HC, CellID=11708, LogicRNCID=838",112.277,0.361,100,100,5,0.809,2,,,,,,
3377,2/18/2021 2:00,60,DRH38,"Label=GPKLG20WA, CellID=50771, LogicRNCID=838",2691.612,185.2,100,98.78,7,3.325,2,,,,,,
3378,2/18/2021 2:00,60,DRH38,"Label=GPKLG20WB, CellID=50781, LogicRNCID=838",4999.22,55.001,100,100,4,1.256,2,,,,,,
3379,2/18/2021 2:00,60,DRH38,"Label=GPKLG07WA, CellID=10898, LogicRNCID=838",3254.344,498.292,100,100,9,3.744,2,,,,,,
3380,2/18/2021 2:00,60,DRH38,"Label=GPKLG07WB, CellID=10899, LogicRNCID=838",1686.845,560.023,100,100,17,7.361,1,,,,,,
3381,2/18/2021 2:00,60,DRH38,"Label=GPKLG07WC, CellID=10900, LogicRNCID=838",943.007,126.311,100,100,9,4.054,2,,,,,,
3382,2/18/2021 2:00,60,DRH38,"Label=GPKLG07HB, CellID=11662, LogicRNCID=838",2481.936,486.046,100,99.543,12,5.729,1,,,,,,
3383,2/18/2021 2:00,60,DRH38,"Label=GPKLG07HC, CellID=11663, LogicRNCID=838",3052.293,195.452,100,100,10,3.975,2,,,,,,
3384,2/18/2021 2:00,60,DRH38,"Label=GPKLG15HA, CellID=11703, LogicRNCID=838",566.79,33.823,100,99.875,12,5.044,1,,,,,,
3385,2/18/2021 2:00,60,DRH38,"Label=GPKLG15HC, CellID=11705, LogicRNCID=838",860.182,25.286,100,99.398,8,2.757,2,,,,,,
3386,2/18/2021 2:00,60,DRH38,"Label=GPKLG15WA, CellID=50747, LogicRNCID=838",3495.822,396.077,100,100,10,4.968,1,,,,,,
3387,2/18/2021 2:00,60,DRH38,"Label=GPKLG15WB, CellID=50769, LogicRNCID=838",3451.316,645.343,100,100,9,5.093,2,,,,,,
3388,2/18/2021 2:00,60,DRH38,"Label=GPKLG36WA, CellID=45203, LogicRNCID=838",3620.624,1442.365,100,98.81,11,3.868,1,,,,,,
3389,2/18/2021 2:00,60,DRH38,"Label=GPKLG36WB, CellID=45204, LogicRNCID=838",1504.486,216.739,100,100,5,2.113,2,,,,,,
3390,2/18/2021 2:00,60,DRH38,"Label=GPKLG36WC, CellID=45205, LogicRNCID=838",2608.758,248.508,100,100,10,2.497,2,,,,,,
3391,2/18/2021 2:00,60,DRH38,"Label=GPKLG36HB, CellID=45207, LogicRNCID=838",3052.888,33.849,100,100,3,0.725,2,,,,,,
3392,2/18/2021 2:00,60,DRH38,"Label=GPKLG36HC, CellID=45208, LogicRNCID=838",2794.034,277.671,100,100,8,4.263,2,,,,,,
3393,2/18/2021 2:00,60,DRH38,"Label=KSBJT08HA, CellID=38402, LogicRNCID=838",3880.009,1357.789,100,100,4,1.446,2,,,,,,
3394,2/18/2021 2:00,60,DRH38,"Label=KSBJT08HC, CellID=46247, LogicRNCID=838",3091.013,410.852,100,98.865,12,5.683,1,,,,,,
3395,2/18/2021 2:00,60,DRH38,"Label=KSBJT08WA, CellID=49931, LogicRNCID=838",2391.024,120.406,100,100,8,3.59,2,,,,,,
3396,2/18/2021 2:00,60,DRH38,"Label=KSBJT08WB, CellID=49932, LogicRNCID=838",1978.101,239.822,100,100,10,5.135,1,,,,,,
3397,2/18/2021 2:00,60,DRH38,"Label=KSBJT03HB, CellID=38316, LogicRNCID=838",3057.363,76.538,100,99.587,6,2.663,2,,,,,,
3398,2/18/2021 2:00,60,DRH38,"Label=KSBJT03HC, CellID=38317, LogicRNCID=838",1784.374,213.475,100,99.615,11,3.586,1,,,,,,
3399,2/18/2021 2:00,60,DRH38,"Label=KSBJT03HA, CellID=46244, LogicRNCID=838",531.527,29.49,100,100,7,1.965,2,,,,,,
3400,2/18/2021 2:00,60,DRH38,"Label=KSBJT03WB, CellID=49893, LogicRNCID=838",4197.762,293.252,100,100,10,5.324,1,,,,,,
3401,2/18/2021 2:00,60,DRH38,"Label=KSBJT03WC, CellID=49894, LogicRNCID=838",932.001,341.982,100,100,16,8.514,1,,,,,,
